"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",127.239119843512,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",126.879971861339,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",126.965838391471,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",127.402186465966,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",127.083603932758,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",127.35757157702,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",127.733639034049,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",127.882298166891,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",128.681254434736,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",129.292787879212,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",126.98011020321,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",127.649235524038,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",129.046724164284,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",127.029654529077,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",126.596084812501,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",123.538353969426,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",121.629959757791,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",121.244044781554,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",121.155620799596,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",120.95280249626,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",119.641882777411,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",118.406450508599,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",117.354845223291,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",115.974480294587,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",114.526550694237,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",112.561146857475,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",110.002991393263,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",108.666268754461,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",103.658270977541,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",104.116176144459,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",101.50673230932,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",99.3760107138476,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",98.7527930225762,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",98.1449749268191,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",97.7010584053313,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",98.1963907828773,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",97.829578142381,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",98.2810373367242,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",99.1052350919022,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.7919060029944,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",100.502973594592,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",100.599885310511,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",100.987426270427,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",101.765142489539,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",103.3099098198,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",104.5767847032,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",106.837917967636,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",107.933480699281,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",108.703349333274,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",110.46091117673,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",112.364582306536,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",112.960553558972,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",114.652626935061,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",115.49048966316,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",115.815403569968,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q2",116.925712620741,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q3",116.878450031561,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q4",118.536586673581,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q1",119.897395198732,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q2",121.730337708892,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",122.753011519204,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",124.201553417052,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",127.373251974971,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",130.994167359141,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",136.339631546346,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",140.730990633738,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q1",146.802622211385,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q1",73.0601906702375,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q2",76.3294876851474,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q3",72.837370716826,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q4",73.9865258033917,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q1",74.2229108494152,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q2",75.0239418493585,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q3",77.1142932284526,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q4",77.8374773016599,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q1",77.5349110731034,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q2",76.2936082622419,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q3",76.4148395702874,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q4",77.3627726075885,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q1",78.4521216520457,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q2",77.9072455058506,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q3",79.1530426650563,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q4",80.4508580983111,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q1",81.6995059041415,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q2",80.903632625396,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q3",81.0349663081369,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q4",81.7550557215121,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q1",82.7258622574843,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q2",87.5007069205768,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q3",83.4305226275806,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q4",88.1807574358915,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q1",92.0906436872071,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q2",94.0460759375431,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q3",103.5090412075,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q4",110.718010542095,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q1",120.098319889627,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q2",126.781044586114,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q3",133.696351027544,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q4",135.792005311045,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q1",135.306029091814,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q2",139.664758769674,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q3",127.425432202865,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q4",126.318108401854,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q1",121.256708984454,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q2",117.962597198627,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q3",115.842528706884,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q4",111.339252908396,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q1",107.229148884192,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q2",102.6207012076,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q3",95.8243385506751,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q4",94.4893951712967,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q1",92.2612685190929,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q2",86.0277029355992,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q3",80.6648946648888,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q4",75.4170778510608,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q1",71.2279251353216,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q2",69.1583627069493,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q3",67.4681926599106,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q4",65.7746967369341,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q1",65.6945823478395,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q2",66.7054901612461,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q3",65.9369815403204,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q4",64.2004826100102,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q1",63.0648604551452,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q2",61.7975837533073,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q3",62.0784712988762,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q4",61.5649457984982,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q1",60.472525955056,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q2",60.4617488426902,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q3",59.5444543128209,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q4",60.0903569188969,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q1",60.8165764177604,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q2",60.650761657908,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q3",62.1419347152865,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q4",62.1677257286052,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q1",62.7808512444204,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q2",62.8099546379354,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q3",63.0055974827072,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q4",63.3487612588771,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q1",63.2059539956924,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q2",64.0613808910589,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q3",64.8075260770724,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q4",65.0272508916515,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q1",65.5838159603626,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q2",66.1210764424463,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q3",67.3668869067414,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q4",67.4376681096698,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q1",66.5945791296625,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q2",66.9706723507524,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q3",65.6186333434887,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q4",64.7923728243222,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q1",64.6729699087438,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q2",64.9712339129568,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q3",64.6332912080942,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q4",65.7185155809084,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q1",67.090549744359,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q2",64.6470162924295,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q3",68.0834244945945,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q4",67.5287963779879,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q1",67.6057146692147,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q2",67.7482788435465,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q3",68.870617273618,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q4",70.4451630945382,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q1",72.531829694252,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q2",73.0780465044065,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q3",74.2362171036289,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q4",73.9903158248289,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q1",74.2911186941781,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q2",74.3246365410935,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q3",75.0456705953461,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q4",76.1489765205234,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q1",77.2544548752461,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q2",79.0127701625146,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q3",80.3477789693143,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q4",82.0799097038903,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q1",83.737620126894,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q2",85.2120122961221,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q3",86.234467512577,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q4",88.0106123023539,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q1",89.1698963059971,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q2",90.720018627688,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q3",92.534489659122,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q4",94.9250447832612,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q1",97.8296099190648,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q2",101.241630533907,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q3",105.398984052244,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q4",109.792973153263,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",113.898482890469,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",117.420041235056,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",121.393918106603,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",124.061485659326,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",126.033093528994,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",128.424558629742,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",130.271736109147,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",131.365163636115,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",132.772517442927,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",133.489230066663,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",134.137908690027,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",133.873519892763,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",134.03421620306,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",134.451135456331,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",133.573112600352,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",134.855203810489,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",135.394999478442,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",135.826967384726,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",135.883930354529,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",136.061359996647,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",136.396000574959,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",137.076055793061,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",138.165572997582,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",138.489134638818,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",139.196959761199,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",140.317343366598,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",140.054867414274,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",140.7869666148,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",141.948064439514,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",142.618535377479,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",145.253086815748,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",146.023414932588,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",145.373490278599,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",145.225584966739,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",146.009650028955,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",142.345779578083,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",140.149882032066,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",135.906368350456,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",132.517428623644,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",131.809928434666,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",130.623553179072,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",130.44138219514,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",129.834087873166,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",128.548873101919,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",127.841791933617,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",126.021135610245,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",124.681631136844,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",122.044042196877,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",118.763559538663,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",116.660556679894,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",110.508976580134,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",110.568694693822,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",106.622709349524,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",104.208945710241,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",101.745738613607,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",101.048575381051,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",100.614508636386,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",100.854067026825,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",98.7635419220059,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",98.8091776428159,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",98.991341568276,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.6194412857481,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",100.609930924484,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",100.779286221492,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",101.323238576281,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",101.930886634535,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",103.659334396849,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",104.700679444535,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",106.037362360128,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",107.405610445992,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",109.488975655156,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",111.902284353353,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",114.1448188532,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",115.431487764407,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",117.912455948267,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",119.300940299362,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",120.708691148829,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",122.063655717009,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",122.084864768118,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",123.965874636857,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",125.137318624231,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",127.364743994837,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",128.628306648961,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",130.925245455582,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",135.316133780537,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",139.813776320867,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",148.944270774093,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",154.468262041628,
"NLD","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",160.562268701851,
"NLD","HOUSECOST","REAL","IDX2015","Q","1970-Q1",40.7533470839332,
"NLD","HOUSECOST","REAL","IDX2015","Q","1970-Q2",41.3419021488132,
"NLD","HOUSECOST","REAL","IDX2015","Q","1970-Q3",41.2316074171024,
"NLD","HOUSECOST","REAL","IDX2015","Q","1970-Q4",41.9333905260839,
"NLD","HOUSECOST","REAL","IDX2015","Q","1971-Q1",41.9550698427562,
"NLD","HOUSECOST","REAL","IDX2015","Q","1971-Q2",42.6714849366404,
"NLD","HOUSECOST","REAL","IDX2015","Q","1971-Q3",43.8419814411945,
"NLD","HOUSECOST","REAL","IDX2015","Q","1971-Q4",43.8351206788867,
"NLD","HOUSECOST","REAL","IDX2015","Q","1972-Q1",43.7828205986621,
"NLD","HOUSECOST","REAL","IDX2015","Q","1972-Q2",43.5036446405942,
"NLD","HOUSECOST","REAL","IDX2015","Q","1972-Q3",43.8762676858523,
"NLD","HOUSECOST","REAL","IDX2015","Q","1972-Q4",44.2767740101139,
"NLD","HOUSECOST","REAL","IDX2015","Q","1973-Q1",44.8666797765856,
"NLD","HOUSECOST","REAL","IDX2015","Q","1973-Q2",44.9014542498569,
"NLD","HOUSECOST","REAL","IDX2015","Q","1973-Q3",45.5212850233482,
"NLD","HOUSECOST","REAL","IDX2015","Q","1973-Q4",46.4571953576487,
"NLD","HOUSECOST","REAL","IDX2015","Q","1974-Q1",46.8851864807472,
"NLD","HOUSECOST","REAL","IDX2015","Q","1974-Q2",46.2722711760789,
"NLD","HOUSECOST","REAL","IDX2015","Q","1974-Q3",46.0304497389713,
"NLD","HOUSECOST","REAL","IDX2015","Q","1974-Q4",46.0206556695666,
"NLD","HOUSECOST","REAL","IDX2015","Q","1975-Q1",46.3208565387928,
"NLD","HOUSECOST","REAL","IDX2015","Q","1975-Q2",46.6138937115549,
"NLD","HOUSECOST","REAL","IDX2015","Q","1975-Q3",47.0134571037289,
"NLD","HOUSECOST","REAL","IDX2015","Q","1975-Q4",49.592615161635,
"NLD","HOUSECOST","REAL","IDX2015","Q","1976-Q1",51.797070917413,
"NLD","HOUSECOST","REAL","IDX2015","Q","1976-Q2",54.1969641193944,
"NLD","HOUSECOST","REAL","IDX2015","Q","1976-Q3",59.1199039248256,
"NLD","HOUSECOST","REAL","IDX2015","Q","1976-Q4",62.189692972551,
"NLD","HOUSECOST","REAL","IDX2015","Q","1977-Q1",68.7075559277771,
"NLD","HOUSECOST","REAL","IDX2015","Q","1977-Q2",73.6756418161454,
"NLD","HOUSECOST","REAL","IDX2015","Q","1977-Q3",76.8071210892805,
"NLD","HOUSECOST","REAL","IDX2015","Q","1977-Q4",77.7461258233542,
"NLD","HOUSECOST","REAL","IDX2015","Q","1978-Q1",78.4185348528333,
"NLD","HOUSECOST","REAL","IDX2015","Q","1978-Q2",79.5070922383618,
"NLD","HOUSECOST","REAL","IDX2015","Q","1978-Q3",75.7512147829439,
"NLD","HOUSECOST","REAL","IDX2015","Q","1978-Q4",75.4712519525237,
"NLD","HOUSECOST","REAL","IDX2015","Q","1979-Q1",72.7982632408462,
